timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2015-12-09,1528.97,0.63,0.02,,5.76,,,,0.16,,1535.54
2015-12-10,1275.84,0.37,0.01,,3.2,,,,0.11,,1279.53
2015-12-11,1623.48,0.77,0.02,,3.44,,,,0.14,,1627.85
2015-12-12,1745.41,1.39,0.13,,1.6,,,,0.09,,1748.62
2015-12-13,1484.34,0.28,0.02,,1.42,,,,0.11,,1486.17
2015-12-14,1497.16,0.56,0.01,,2.1,,,,0.08,,1499.91
2015-12-15,1555.25,0.57,0.01,,4.95,,,,0.09,,1560.87
2015-12-16,896.69,0.21,0.09,,1.25,,,,0.1,,898.34
2015-12-17,1302.61,0.64,0.01,,0.56,,,,0.11,,1303.93
2015-12-18,1135.23,0.3,0.0,,0.84,,,,0.1,,1136.47
2015-12-19,556.94,0.33,0.07,,0.47,,,,0.08,,557.89
2015-12-20,1175.79,0.47,0.02,,0.57,,,,0.08,,1176.93
2015-12-21,1416.88,0.54,0.02,,0.52,,,,0.12,,1418.08
2015-12-22,1296.4,0.47,0.01,,0.46,,,,0.07,,1297.41
2015-12-23,955.95,0.33,0.04,,0.36,,,,0.09,,956.77
2015-12-24,1418.67,0.35,0.07,,0.34,,,,0.07,,1419.5
2015-12-25,1058.74,0.17,0.08,,0.79,,,,0.1,,1059.88
2015-12-26,1725.07,0.42,0.01,,0.69,,,,0.1,,1726.29
2015-12-27,1378.75,0.21,0.02,,0.47,,,,0.07,,1379.52
2015-12-28,1310.93,0.23,0.08,,0.47,,,,0.07,,1311.78
2015-12-29,1176.23,0.21,0.01,,0.32,,,,0.07,,1176.84
2015-12-30,1227.65,0.58,0.01,,0.27,,,,0.1,,1228.61
2015-12-31,1310.03,0.67,0.01,,0.38,,,,0.08,,1311.17
2016-01-01,1338.78,0.2,0.0,,0.2,,,,0.03,,1339.21
2016-01-02,769.87,0.25,0.0,,0.28,,,,0.05,,770.45
2016-01-03,984.19,0.4,0.0,,0.29,,,,0.05,,984.93
2016-01-04,1021.96,0.34,0.08,,0.31,,,,0.04,,1022.73
